Iterations	Score	Mean Score	Max Snake Lengths	Nb Turns
1287	1	16	3	6
1288	72	16	4	136
1289	-70	16	3	129
1290	-119	16	3	134
1291	-40	16	3	49
1292	-27	16	3	32
1293	-74	16	3	81
1294	253	16	5	50
1295	-26	16	3	191
1296	24	16	4	264
1297	-21	16	2	35
1298	26	16	4	226
1299	-5	16	3	144
1300	85	16	4	81
1301	-6	16	3	7
1302	-34	16	3	37
1303	-25	16	3	46
1304	123	16	4	47
1305	-100	16	3	101
1306	-93	16	3	98
1307	236	16	5	73
1308	-132	16	3	137
1309	-28	16	3	55
1310	-1	16	3	2
1311	-72	16	3	271
1312	-147	15	3	164
1313	70	16	4	140
1314	-16	16	3	297
1315	-25	15	3	38
1316	-1	15	3	2
1317	-34	15	3	71
1318	-13	15	3	32
1319	-172	15	3	201
1320	-46	15	3	47
1321	-120	15	3	121
1322	-4	15	3	9
1323	-18	15	3	63
1324	566	15	7	77
1325	-77	15	3	116
1326	-90	15	3	99
1327	-203	15	3	284
1328	-284	15	3	293
1329	-23	15	3	26
1330	-13	15	3	24
1331	-38	15	3	91
1332	-47	15	3	48
1333	-23	15	3	50
1334	248	15	5	77
1335	-2	15	3	3
1336	-88	15	4	286
1337	-282	15	3	293
1338	-182	14	3	183
1339	-215	14	3	216
1340	49	14	4	141
1341	101	14	4	113
1342	-149	14	3	158
1343	-23	14	3	24
1344	-1	14	3	16
1345	-194	14	3	197
1346	74	14	4	78
1347	123	14	4	43
1348	-61	14	3	62
1349	-90	14	3	179
1350	168	14	5	213
1351	123	14	4	93
1352	-10	14	3	25
1353	109	14	4	143
1354	234	14	5	139
1355	-150	14	3	247
1356	-83	14	3	178
1357	-20	14	3	51
1358	-8	14	3	9
1359	-31	14	3	44
1360	-39	14	3	56
1361	-6	14	3	7
1362	-95	14	3	96
1363	-108	14	3	119
1364	-93	14	3	194
1365	-3	14	3	244
1366	59	14	4	117
1367	132	14	4	28
1368	287	14	5	20
1369	0	14	3	1
1370	-41	14	3	56
1371	-6	14	3	7
1372	146	14	4	6
1373	47	14	4	107
1374	440	15	6	48
1375	141	15	4	29
1376	-102	15	3	103
1377	-58	15	3	113
1378	212	15	4	266
1379	121	15	4	35
1380	-6	15	3	11
1381	-110	15	4	334
1382	261	15	5	86
1383	-57	15	3	132
1384	364	15	6	110
1385	142	15	4	14
1386	0	15	3	1
1387	-10	15	3	17
1388	134	15	4	20
1389	-255	15	3	256
1390	-79	15	3	80
1391	-122	15	2	240
1392	-36	15	3	67
1393	-89	15	3	96
1394	134	15	4	22
1395	-47	15	3	62
1396	-173	15	3	242
1397	148	15	4	4
1398	28	15	4	124
1399	-1	15	3	2
1400	82	15	4	140
1401	128	15	4	32
1402	-136	15	3	149
1403	145	15	4	11
1404	-79	15	3	80
1405	130	15	4	24
1406	146	15	4	12
1407	-40	15	3	61
1408	-56	15	4	278
1409	-104	15	3	135
1410	118	15	4	36
1411	-12	15	3	27
1412	-32	15	3	37
1413	-251	15	4	469
1414	-29	15	3	62
1415	-27	15	3	28
1416	109	15	4	59
1417	-43	15	3	168
1418	274	15	5	35
1419	-206	15	3	345
1420	-31	15	3	44
1421	-2	15	3	9
1422	79	15	4	93
1423	-28	15	3	75
1424	-67	14	3	68
1425	-40	14	3	87
1426	-119	14	4	409
1427	-178	14	3	203
1428	-42	14	3	53
1429	79	14	4	121
1430	-3	14	3	4
1431	-2	14	3	3
1432	-14	14	3	15
1433	-87	14	3	88
1434	101	14	4	113
1435	-21	14	3	112
1436	-28	14	3	31
1437	125	14	4	53
1438	-24	14	3	29
1439	-146	14	3	147
1440	-92	14	3	145
1441	-194	14	3	311
1442	0	14	3	1
1443	256	14	5	157
1444	144	14	4	8
1445	-188	14	3	195
1446	-3	14	4	155
1447	439	14	6	29
1448	-19	14	3	40
1449	96	14	4	300
1450	0	14	3	1
1451	111	14	4	75
1452	-12	14	3	13
1453	120	14	4	34
1454	115	14	4	43
1455	-41	14	3	42
1456	198	15	5	115
1457	112	15	4	86
1458	-89	15	3	214
1459	-69	14	3	102
1460	683	15	8	117
1461	-48	15	3	101
1462	-5	15	3	12
1463	-15	15	3	60
1464	1	15	3	28
1465	-4	15	3	5
1466	-32	15	3	63
1467	290	15	5	15
1468	-66	15	3	127
1469	697	15	8	85
1470	129	15	4	213
1471	-37	15	3	38
1472	-74	15	3	101
1473	-62	15	3	69
1474	82	15	4	434
1475	-10	15	3	45
1476	-30	15	3	67
1477	143	15	4	11
1478	-12	15	3	17
1479	-5	15	3	6
1480	-61	15	3	94
1481	-12	15	3	35
1482	131	15	5	184
1483	-67	15	3	134
1484	-12	15	3	13
1485	-50	15	5	439
1486	-19	15	3	24
1487	-6	15	3	15
1488	-32	15	3	33
1489	127	15	5	184
1490	142	15	6	326
1491	-34	15	3	99
1492	71	15	4	91
1493	-24	15	3	47
1494	189	15	4	129
1495	-25	15	3	68
1496	83	15	4	113
1497	-9	15	3	24
1498	99	15	4	83
1499	-427	15	3	428
1500	-40	15	3	99
1501	0	15	3	43
1502	60	15	4	188
1503	117	15	4	39
1504	135	15	4	53
1505	-10	15	3	67
1506	-187	15	3	192
1507	-29	15	3	38
1508	91	15	4	91
1509	-85	15	3	138
1510	-1	15	3	2
1511	-90	15	3	97
1512	392	15	6	82
1513	33	15	4	169
1514	-3	15	3	4
1515	239	15	5	128
1516	-37	15	3	44
1517	271	16	5	38
1518	-20	16	3	57
1519	-145	15	3	146
1520	427	16	6	39
1521	225	16	5	80
1522	-9	16	3	10
1523	-27	16	3	92
1524	0	16	3	1
1525	261	16	5	70
1526	245	16	5	118
1527	0	16	3	1
1528	-48	16	3	65
1529	243	16	5	66
1530	117	16	4	93
1531	-2	16	3	3
1532	-68	16	2	82
1533	-593	16	3	594
1534	-429	16	2	421
1535	-68	15	3	73
1536	138	16	4	38
1537	-241	15	3	244
1538	251	16	5	72
1539	-23	15	3	46
1540	137	16	4	19
1541	138	16	4	38
1542	113	16	4	45
1543	-100	16	3	209
1544	0	16	3	1
1545	104	16	4	70
1546	-141	16	3	188
1547	64	16	5	259
1548	64	16	4	152
1549	36	16	4	122
1550	-55	16	3	70
1551	147	16	4	9
1552	118	16	4	68
1553	145	16	4	11
1554	-68	16	3	85
1555	-120	16	2	254
1556	254	16	5	57
1557	-101	16	3	144
1558	-70	16	3	71
1559	82	16	4	236
1560	-202	16	3	263
1561	-5	16	3	10
1562	138	16	4	32
1563	-20	16	3	57
1564	-93	16	2	157
1565	253	16	5	54
1566	-25	16	3	32
1567	-37	16	3	112
1568	135	16	4	25
1569	-9	16	3	14
1570	89	16	4	221
1571	0	16	3	1
1572	-155	16	3	156
1573	321	16	6	139
1574	60	16	3	301
1575	117	16	4	77
1576	142	16	4	20
1577	-14	16	3	17
1578	-8	16	3	17
1579	249	16	5	58
1580	48	16	4	144
1581	-32	16	3	65
1582	225	16	5	110
1583	129	16	4	65
1584	49	16	4	117
1585	-294	16	3	307
1586	69	16	4	85
1587	282	16	5	27
1588	76	16	4	174
1589	-45	16	4	329
1590	104	16	4	70
1591	-114	16	3	181
1592	406	17	6	56
1593	150	17	4	16
1594	120	17	4	32
1595	-65	17	3	84
1596	-9	17	3	10
1597	425	17	7	460
1598	145	17	4	31
1599	136	17	4	32
1600	-13	17	3	32
1601	-146	17	3	195
1602	0	17	3	1
1603	86	17	4	94
1604	-36	17	3	37
1605	-3	17	3	6
1606	268	17	5	59
1607	-3	17	3	64
1608	134	17	4	48
1609	142	17	4	44
1610	-206	17	3	269
1611	105	17	4	83
1612	-39	17	3	60
1613	87	17	4	85
1614	354	17	6	170
1615	-58	17	3	101
1616	-156	17	3	191
1617	133	17	4	49
1618	182	17	5	313
1619	143	17	4	23
1620	-13	17	3	24
1621	-16	17	3	35
1622	224	18	4	100
1623	-38	18	3	39
1624	-10	17	3	17
1625	99	18	4	175
1626	135	18	4	25
1627	-52	18	3	53
1628	-5	18	3	100
1629	-245	17	4	487
1630	-50	17	3	119
1631	-19	17	3	74
1632	411	18	6	67
1633	7	18	4	155
1634	-106	17	3	109
1635	-110	17	3	111
1636	0	17	3	1
1637	397	18	5	108
1638	-127	18	3	272
1639	57	18	3	392
1640	-6	18	3	13
1641	-54	18	3	67
1642	-368	17	3	375
1643	-7	17	4	163
1644	-127	17	3	132
1645	458	17	6	22
1646	147	18	4	5
1647	398	18	6	62
1648	-13	18	3	140
1649	143	18	4	77
1650	-4	18	3	297
1651	267	18	5	56
1652	142	18	4	50
1653	-37	18	3	46
1654	-80	18	3	137
1655	29	18	4	147
1656	575	18	7	54
1657	-709	18	3	710
1658	-72	18	4	390
1659	285	18	6	255
1660	421	18	8	537
1661	127	18	4	41
1662	-13	18	3	56
1663	-6	18	3	9
1664	128	18	4	54
1665	-20	18	3	23
1666	-3	18	3	4
1667	-95	18	4	457
1668	-4	18	3	7
1669	122	18	5	311
1670	293	18	5	14
1671	-27	18	3	30
1672	274	18	5	31
1673	-88	18	3	89
1674	-11	18	3	20
1675	-21	18	3	22
1676	-27	18	3	312
1677	-8	18	3	27
1678	-85	18	3	468
1679	63	18	4	137
1680	-73	18	4	239
1681	-97	18	3	108
1682	-79	18	4	237
1683	-34	18	3	83
1684	-22	18	3	35
1685	-136	18	3	341
1686	-4	18	3	5
1687	84	18	4	82
1688	0	18	3	1
1689	390	18	6	100
1690	-14	18	3	15
1691	-30	18	3	45
1692	196	18	5	167
1693	298	18	5	13
1694	-25	18	3	36
1695	426	19	6	42
1696	84	19	4	92
1697	109	19	4	61
1698	129	19	4	31
1699	-10	19	4	224
1700	-55	19	3	64
1701	134	19	4	26
1702	-332	19	3	333
1703	47	19	3	104
1704	109	19	5	222
1705	0	19	3	1
1706	149	19	4	11
1707	611	19	9	470
1708	255	19	4	61
1709	46	19	4	108
1710	126	19	4	48
1711	-2	19	3	9
1712	-34	19	3	89
1713	-39	19	4	455
1714	83	19	4	69
1715	-29	19	3	30
1716	-136	19	3	209
1717	154	19	5	161
1718	362	19	5	187
1719	81	19	6	377
1720	-6	19	3	41
1721	587	20	7	36
1722	-8	20	3	11
1723	601	20	7	14
1724	-63	20	3	122
1725	-168	20	3	271
1726	-246	20	3	247
1727	-64	20	3	65
1728	-10	20	3	131
1729	127	20	4	47
1730	-34	20	3	81
1731	298	20	5	23
1732	440	20	6	20
1733	-97	20	3	302
1734	-404	20	3	405
1735	154	20	4	14
1736	0	20	3	1
1737	-1	20	3	8
1738	138	20	4	26
1739	297	20	5	18
1740	-24	20	3	59
1741	43	20	4	119
1742	-101	20	5	634
1743	150	20	4	12
1744	-54	20	4	206
1745	293	20	5	36
1746	0	20	3	1
1747	306	20	6	168
1748	0	20	3	1
1749	143	20	4	31
1750	260	21	6	324
1751	-184	20	3	277
1752	-183	20	3	282
1753	298	20	5	13
1754	-287	20	3	542
1755	124	20	4	28
1756	133	20	4	33
1757	44	20	4	294
1758	143	21	4	23
1759	-46	20	3	49
1760	251	21	5	58
1761	70	21	4	266
1762	-625	20	3	632
1763	48	20	4	134
1764	285	20	5	26
1765	-34	20	3	589
1766	0	20	3	1
1767	271	21	5	252
1768	-4	21	3	9
1769	134	21	4	24
1770	30	21	4	188
1771	143	21	4	139
1772	-41	21	3	56
1773	-22	21	3	27
1774	601	21	8	285
1775	-173	21	3	174
1776	-409	21	3	412
1777	-67	21	3	68
1778	-119	20	3	150
1779	-11	20	3	48
1780	435	21	5	24
1781	140	21	4	16
1782	-4	21	3	5
1783	127	21	4	27
1784	-54	21	3	57
1785	296	21	5	27
1786	55	21	4	131
1787	-1	21	3	72
1788	-100	21	3	397
1789	279	21	5	90
1790	397	21	6	71
1791	532	21	8	342
1792	811	22	7	122
1793	154	22	5	229
1794	152	22	4	4
1795	186	22	5	139
1796	-41	22	3	108
1797	-64	22	3	65
1798	146	22	4	18
1799	-4	22	3	5
1800	-2	22	3	3
1801	141	22	4	11
1802	65	22	4	341
1803	233	22	5	130
1804	284	22	5	35
1805	-19	22	3	350
1806	54	22	4	104
1807	246	23	6	372
1808	220	23	5	149
1809	145	23	4	7
1810	-1	23	3	2
1811	-6	23	3	7
1812	-8	23	3	9
1813	-164	23	3	169
1814	453	23	6	19
1815	302	23	5	23
1816	-5	23	3	6
1817	-22	23	3	61
1818	149	23	4	109
1819	186	23	5	221
1820	119	23	4	35
1821	-298	23	3	469
1822	384	23	6	80
1823	-152	23	3	153
1824	-93	23	4	595
1825	-38	23	3	55
1826	16	23	4	252
1827	149	23	4	9
1828	0	23	3	1
1829	152	23	4	16
1830	115	23	4	47
1831	-54	23	4	206
1832	302	23	6	164
1833	273	23	5	58
1834	134	23	4	48
1835	65	23	2	457
1836	80	24	4	398
1837	442	24	6	24
1838	-41	24	3	46
1839	-169	24	3	196
1840	-26	24	3	41
1841	-117	23	3	172
1842	1019	24	10	87
1843	168	24	5	167
1844	-30	24	3	31
1845	572	24	8	194
1846	44	24	5	339
1847	146	24	4	20
1848	11	24	3	270
1849	137	25	4	33
1850	436	25	6	44
1851	504	25	7	183
1852	-77	25	3	180
1853	-24	25	3	45
1854	-190	25	3	195
1855	-86	25	3	149
1856	784	25	9	169
1857	-47	25	3	60
1858	-99	25	3	108
1859	254	25	4	46
1860	522	25	7	169
1861	136	25	4	16
1862	-11	25	3	12
1863	54	25	4	164
1864	429	26	6	47
1865	-8	26	3	21
1866	696	26	8	88
1867	-4	26	3	5
1868	0	26	3	1
1869	-107	26	3	226
1870	-7	26	4	167
1871	-108	26	3	241
1872	111	26	3	50
1873	148	26	4	6
1874	-306	26	3	475
1875	125	26	4	29
1876	-25	26	3	28
1877	232	26	8	546
1878	325	26	7	314
1879	-20	26	3	21
1880	0	26	3	1
1881	583	26	7	58
1882	143	26	4	19
1883	407	27	6	53
1884	-4	27	3	5
1885	568	27	6	48
1886	202	27	5	115
1887	146	27	4	10
1888	-25	27	4	187
1889	-667	27	3	668
1890	296	27	5	29
1891	159	27	5	278
1892	-64	27	4	222
1893	-360	27	2	352
1894	439	27	6	53
1895	294	27	6	310
1896	128	27	4	30
1897	-14	27	3	15
1898	-321	27	3	542
1899	564	27	7	75
1900	288	27	5	29
1901	434	27	6	42
1902	440	28	6	32
1903	0	28	3	51
1904	-5	28	3	6
1905	405	28	6	179
1906	-5	28	3	6
1907	586	28	7	55
1908	-17	28	2	13
1909	153	28	4	13
1910	395	28	6	91
1911	-26	28	3	77
1912	52	28	4	150
1913	-36	28	4	236
1914	265	28	5	46
1915	-1	28	3	2
1916	401	29	6	99
1917	-48	29	4	202
1918	567	29	7	58
1919	142	29	4	32
1920	2	29	3	7
1921	459	29	6	29
1922	-3	29	3	4
1923	-105	29	3	160
1924	1051	30	10	21
1925	-11	29	3	12
1926	289	30	5	14
1927	-189	30	3	462
1928	-111	29	3	186
1929	153	29	4	7
1930	-9	29	3	10
1931	260	30	5	129
1932	146	30	4	8
1933	-58	30	3	61
1934	151	30	4	9
1935	-53	30	2	91
1936	103	30	5	328
1937	-11	30	4	163
1938	-200	30	3	307
1939	833	30	8	135
1940	400	30	6	110
1941	-2	30	3	3
1942	544	30	7	115
1943	278	31	5	43
1944	-16	30	3	31
1945	594	31	7	41
1946	-89	31	3	186
1947	247	31	5	166
1948	96	31	5	285
1949	969	31	10	121
1950	1196	32	12	204
1951	153	32	4	5
1952	120	32	5	369
1953	65	32	4	93
1954	1638	33	14	70
1955	760	33	9	227
1956	381	33	5	208
1957	86	33	4	176
1958	375	34	6	87
1959	-57	34	4	279
1960	150	34	4	6
1961	-117	34	3	194
1962	696	34	8	318
1963	-16	34	3	141
1964	-2	34	3	3
1965	91	34	4	127
1966	298	34	5	15
1967	461	34	6	29
1968	261	34	5	44
1969	338	35	5	163
1970	293	35	4	15
1971	583	35	8	307
1972	457	35	7	216
1973	183	35	5	506
1974	62	35	4	248
1975	-93	35	3	94
1976	442	35	6	26
1977	0	35	3	1
1978	-47	35	3	48
1979	-36	35	3	57
1980	288	35	5	19
1981	-244	35	3	249
1982	145	35	4	27
1983	-98	35	3	99
1984	0	35	3	1
1985	448	35	6	16
1986	1434	36	13	155
1987	54	36	4	132
1988	150	36	4	18
1989	-52	36	3	55
1990	1582	37	13	149
1991	549	37	7	110
1992	858	38	9	89
1993	736	38	8	44
1994	-141	38	3	142
1995	406	38	6	84
1996	871	38	10	229
1997	73	38	4	79
1998	-69	38	4	445
1999	232	39	5	109
